"(41.783466357, -87.594710267)",158123.974246
"(41.781901899, -87.594676891)",1238702.71081
"(41.780420985, -87.605150435)",772020.699876
"(41.781219313, -87.591384932)",1272449.70959
"(41.783186768, -87.60724574)",1773219.72849
"(41.783123977, -87.612089956)",345401.858088
"(41.784952715, -87.61444545)",348884.062315
"(41.803667488, -87.590528166)",14274157.4465
"(41.788699253, -87.604954085)",8267777.0077
"(41.783536746, -87.609650728)",1511677.99022
"(41.797277304, -87.594977113)",572709.989605
"(41.788687315, -87.606101948)",299786.582983
"(41.802117197, -87.614723078)",404451.784501
"(41.793315102, -87.592503274)",298292.234455
"(41.782990756, -87.614478366)",1325913.17721
"(41.804115983, -87.586477467)",1477458.66852
"(41.797939581, -87.600690639)",67874.4266296
"(41.800513369, -87.587417848)",1351825.06618
"(41.797083982, -87.58545525)",191138.055188
"(41.796274769, -87.582563829)",3162937.63729
"(41.782888906, -87.589004438)",2025.55794022
"(41.805915003, -87.604660084)",173344.429301
"(41.805869465, -87.585195364)",1941837.09254
"(41.805848025, -87.609693122)",21815.427345
"(41.801628057, -87.602871189)",732793.134929
"(41.802842875, -87.596714044)",542691.476288
"(41.796133264, -87.602753891)",3135.04015418
"(41.79568715, -87.601218707)",181387.860451
"(41.79340561, -87.5848746)",3701736.79369
"(41.790353984, -87.604942686)",1346544.54805
"(41.793335107, -87.590926179)",126940.670642
"(41.794496204, -87.582522243)",977431.243507
"(41.808744906, -87.607782501)",397958.639754
"(41.781386465, -87.599463852)",118167.671058
"(41.783501988, -87.601133683)",490499.693544
"(41.780268074, -87.613984483)",335081.63523
"(41.795238839, -87.583199349)",164934.224331
"(41.803335384, -87.590520998)",142304.863704
"(41.801709383, -87.596697686)",3122775.50333
"(41.805122317, -87.61386791)",263763.19328
"(41.785085247, -87.613259639)",3095587.69264
"(41.80876128, -87.59271781)",506257.570149
"(41.807249345, -87.604325854)",245921.158515
"(41.807101267, -87.586402447)",11321675.1532
"(41.781325219, -87.608403339)",2134190.55119
"(41.792796281, -87.591629145)",419250.186293
"(41.781521081, -87.612052922)",356457.6325
"(41.781534778, -87.605955453)",4404552.43832
"(41.784875688, -87.588145464)",171916.152734
"(41.808747436, -87.613856692)",3433475.41095
"(41.79948524, -87.593935876)",9391.20756243
"(41.799030006, -87.585505972)",6425514.94191
"(41.785093085, -87.609702893)",389588.59898
"(41.780314838, -87.61137716)",112593.579282
"(41.781646505, -87.613235784)",1432288.77799
"(41.805492297, -87.601624251)",808051.618577
"(41.782263667, -87.602324716)",738496.880046
"(41.798998322, -87.589078436)",131751.671337
"(41.805426881, -87.604284162)",106413.188513
"(41.784119, -87.599532)",51999.2637041
"(41.800067829, -87.603934149)",540659.305426
"(41.781669308, -87.612058594)",3415289.87642
"(41.782319, -87.587874415)",1521103.63651
"(41.800444327, -87.605748976)",641916.07544
"(41.808942484, -87.603881168)",173047.219982
"(41.783074237, -87.607243343)",349491.76405
"(41.796860609, -87.602771301)",107543.683214
"(41.781376158, -87.610826287)",423746.915759
"(41.787662033, -87.596367171)",263811.201373
"(41.797277334, -87.599693327)",1759895.52156
"(41.800949697, -87.594208778)",634772.745946
"(41.802831898, -87.59671417)",807684.672994
"(41.808981361, -87.606551046)",17662164.8702
"(41.78015499, -87.584687735)",926756.195892
"(41.797676337, -87.591741576)",1107579.18115
"(41.808460023, -87.591962007)",124810.851833
"(41.796527895, -87.597508824)",130892.56407
"(41.783315787, -87.607251618)",3209780.22485
"(41.784102477, -87.60191517)",623998.1209
"(41.783260882, -87.607248571)",1330590.31634
"(41.806370921, -87.613861276)",659191.231094
"(41.792515268, -87.594866749)",97655.7335891
"(41.782889416, -87.588659779)",567677.584858
"(41.782114628, -87.612614576)",235363.872435
"(41.803224807, -87.592946619)",212858.668696
"(41.80692625, -87.611393899)",415628.423654
"(41.807067906, -87.603843747)",10368344.2303
"(41.785049304, -87.586566792)",516463.970599
"(41.807187007, -87.611401975)",968042.784172
"(41.797392468, -87.582682808)",6235.04041182
"(41.805211965, -87.585789862)",2331795.24219
"(41.783829393, -87.587611258)",1242691.47629
"(41.802320535, -87.600860792)",17446.6335792
"(41.802321291, -87.600549034)",1501199.88744
"(41.804864373, -87.613870796)",75628.0056946
"(41.808598691, -87.608965246)",1107797.14992
"(41.781088661, -87.614429949)",533821.086403
"(41.795958884, -87.601226617)",58331.6944166
"(41.800967051, -87.59264253)",32034.2520714
"(41.802115448, -87.58775136)",1641236.86254
"(41.796529676, -87.597358444)",168595.492736
"(41.803741602, -87.590530977)",466238.200873
"(41.791008414, -87.59482904)",295030.546831
"(41.806969379, -87.604318025)",296020.137635
"(41.799160725, -87.590426181)",743588.056777
"(41.791025787, -87.589016654)",326456.925404
"(41.802370227, -87.59618765)",1018379.51357
"(41.805163581, -87.606473158)",2228471.11828
"(41.795906968, -87.582553452)",238843.500199
"(41.783373035, -87.594707671)",1253966.42182
"(41.80061868, -87.585887262)",1712716.41931
"(41.781629386, -87.614445908)",2673707.02352
"(41.785740341, -87.613571311)",78388.8861693
"(41.784902127, -87.612066361)",1081667.43531
"(41.802683386, -87.610051486)",193369.214874
"(41.781279554, -87.612048296)",1394779.85698
