"(41.804115965, -87.603121679)",146306.683259
"(41.783440155, -87.61087278)",593305.662121
"(41.788979196, -87.60495825)",47769.7707034
"(41.781702742, -87.597854334)",277257.418138
"(41.803615133, -87.603769215)",315278.282335
"(41.805832699, -87.610745965)",11645.6699247
"(41.805367288, -87.611360052)",218513.661409
"(41.785295577, -87.61091795)",416151.21662
"(41.808893609, -87.612659283)",777234.373108
"(41.804996159, -87.612567255)",1158251.59505
"(41.806674857, -87.615068279)",826051.132484
"(41.783448947, -87.596272423)",973647.077819
"(41.784022258, -87.607874302)",339275.286767
"(41.807724651, -87.605710618)",411715.978737
"(41.780270268, -87.613896465)",126593.592451
"(41.788699253, -87.604954085)",8267777.0077
"(41.796561025, -87.587327991)",465265.929626
"(41.781811321, -87.594674264)",2524702.01059
"(41.802804149, -87.610053795)",3539411.95381
"(41.785783149, -87.611209479)",434610.657797
"(41.796567589, -87.592583171)",391644.816829
"(41.806889421, -87.607726411)",627310.507589
"(41.783498306, -87.609647494)",1356021.92398
"(41.781462605, -87.613230509)",1378322.35617
"(41.783455232, -87.613274211)",3451250.31454
"(41.807191696, -87.60432284)",1106785.51604
"(41.800415562, -87.591809016)",157965.00648
"(41.781424188, -87.613230939)",299766.200298
"(41.806821175, -87.604316037)",3723650.98545
"(41.795837911, -87.585429397)",1984365.62185
"(41.78771039, -87.591515432)",184248.936708
"(41.785268355, -87.614452924)",8487198.15663
"(41.799533674, -87.589959771)",1093940.44534
"(41.780155491, -87.586451255)",8426450.31248
"(41.796121077, -87.582561955)",1805679.75538
"(41.783350102, -87.609645494)",271850.452928
"(41.79518672, -87.587417273)",725801.473222
"(41.79340561, -87.5848746)",3701736.79369
"(41.807290223, -87.603848561)",42806.7300648
"(41.801442754, -87.5847444)",1530786.38517
"(41.805125154, -87.612569477)",428925.262821
"(41.803851632, -87.606443973)",1999775.67596
"(41.799298234, -87.581193581)",414283.16645
"(41.800538968, -87.598200112)",990637.24804
"(41.805070858, -87.611352376)",496312.05089
"(41.806890268, -87.589834384)",3868063.65352
"(41.794553894, -87.580434936)",307287.697303
"(41.800233416, -87.589104487)",3151655.87844
"(41.780527608, -87.595623928)",152493.629695
"(41.805341531, -87.603808314)",5698129.11572
"(41.782902711, -87.587325007)",465924.588074
"(41.783501988, -87.601133683)",490499.693544
"(41.803152803, -87.607464154)",1718009.16133
"(41.782898651, -87.587545046)",21172.8002231
"(41.784859393, -87.614442826)",1766853.00219
"(41.803775374, -87.611322908)",155277.526573
"(41.783674009, -87.596277178)",3584006.14801
"(41.797295324, -87.585460127)",794100.186049
"(41.806919761, -87.613858803)",610193.861663
"(41.803143229, -87.608120778)",735802.443689
"(41.797160941, -87.581269915)",4617.93773605
"(41.808714985, -87.604356922)",240762.449827
"(41.785085247, -87.613259639)",3095587.69264
"(41.797504321, -87.603878869)",52099.173213
"(41.781496083, -87.607213484)",1800511.71418
"(41.799515859, -87.591448973)",992737.752425
"(41.802790428, -87.610053949)",788041.175314
"(41.784082694, -87.603983357)",336798.103494
"(41.799072435, -87.589081246)",139060.753283
"(41.802240107, -87.606777604)",534111.367899
"(41.782888644, -87.58896411)",496456.418699
"(41.802875687, -87.607907402)",634560.445396
"(41.783289931, -87.614486024)",1956274.64637
"(41.802519476, -87.584471465)",111116.378547
"(41.782935874, -87.614478979)",459406.022225
"(41.805930757, -87.603251453)",12647.5704956
"(41.799418788, -87.6002667)",36431.93085
"(41.783163457, -87.609640259)",171159.645948
"(41.780311146, -87.611663179)",644638.251715
"(41.78329139, -87.612091747)",995535.819849
"(41.808966952, -87.601687415)",3480857.3381
"(41.783428318, -87.607254015)",1083372.33812
"(41.80215809, -87.612052585)",1686109.45788
"(41.781646505, -87.613235784)",1432288.77799
"(41.805492297, -87.601624251)",808051.618577
"(41.803119852, -87.609635796)",331062.410235
"(41.794424835, -87.582519409)",3343154.86747
"(41.794199324, -87.59814421)",178563.541732
"(41.803318702, -87.603761575)",3223862.05503
"(41.808787621, -87.596814672)",177237.235845
"(41.795190552, -87.588007653)",7064287.13134
"(41.782951712, -87.604362828)",7310862.28204
"(41.793424442, -87.583554214)",2193312.04602
"(41.785848109, -87.607582382)",6425409.56457
"(41.783408448, -87.608453205)",487472.864835
"(41.805910561, -87.605257993)",2277279.83337
"(41.783049864, -87.61208712)",457878.637715
"(41.781414696, -87.604328907)",659887.420019
"(41.804974136, -87.613869568)",382006.240193
"(41.782217394, -87.606710369)",254283.956565
"(41.809160011, -87.599256982)",1689009.83951
"(41.784249699, -87.591067667)",1184562.40637
"(41.80898616, -87.601687196)",708283.357108
"(41.783334618, -87.594708112)",1939064.38896
"(41.802158343, -87.612092926)",1438649.63567
"(41.782183457, -87.608723657)",44562.8472321
"(41.783306396, -87.61448584)",3121558.32497
"(41.794969581, -87.605330494)",16387.7359217
"(41.785798967, -87.61023396)",1492582.16269
