"(41.781731648, -87.587862886)",4977805.03103
"(41.784796037, -87.610905225)",387632.147502
"(41.798996057, -87.590424416)",31268.0119811
"(41.780586644, -87.588187792)",107932.55736
"(41.781443396, -87.613230724)",98016.4956611
"(41.783674009, -87.596277178)",3584006.14801
"(41.803667488, -87.590528166)",14274157.4465
"(41.791008414, -87.59482904)",295030.546831
"(41.799160725, -87.590426181)",743588.056777
"(41.805358631, -87.591906068)",148079.404299
"(41.781484158, -87.590751249)",506104.413739
"(41.808744906, -87.607782501)",397958.639754
"(41.796274769, -87.582563829)",3162937.63729
"(41.807754893, -87.603124371)",62.3504041182
"(41.783506006, -87.597896058)",285460.933521
"(41.798638003, -87.604790205)",1400923.60472
"(41.781793321, -87.597856966)",320435.216127
"(41.805869465, -87.585195364)",1941837.09254
"(41.803143484, -87.60816112)",378241.827388
"(41.790664972, -87.586699633)",7565.23962108
"(41.782085516, -87.61409983)",1033315.21221
"(41.79340561, -87.5848746)",3701736.79369
"(41.782293243, -87.600505797)",63378.6991209
"(41.783578912, -87.594716308)",946492.847023
"(41.802415236, -87.592519489)",2511047.15757
"(41.801921294, -87.595081508)",173141.060489
"(41.808568072, -87.596813519)",348444.603613
"(41.799149269, -87.589080356)",3900.24965926
"(41.803152803, -87.607464154)",1718009.16133
"(41.784136793, -87.599120828)",245433.863484
"(41.806946407, -87.608928841)",1029073.98199
"(41.80882047, -87.610191531)",311879.813155
"(41.781315227, -87.612047896)",184583.991405
"(41.804865977, -87.608886257)",297317.358118
"(41.785754769, -87.612808477)",71442.512956
"(41.781901899, -87.594676891)",1238702.71081
"(41.801709383, -87.596697686)",3122775.50333
"(41.787871604, -87.589709501)",326308.607018
"(41.78318613, -87.608448376)",341957.212966
"(41.789212998, -87.586661479)",841087.313181
"(41.781827691, -87.587861774)",195910.122665
"(41.803136895, -87.6084216)",858496.55942
"(41.792609636, -87.591623963)",1615.95758111
"(41.796303733, -87.606265225)",14659.2727905
"(41.805070858, -87.611352376)",496312.05089
"(41.781534778, -87.605955453)",4404552.43832
"(41.781709671, -87.587859474)",300431.672059
"(41.781831738, -87.597856527)",23524.881905
"(41.799544997, -87.588742037)",985135.698011
"(41.794243721, -87.58926913)",52656.0899999
"(41.785795094, -87.610490672)",375741.312811
"(41.781646505, -87.613235784)",1432288.77799
"(41.782112159, -87.612658602)",412037.836218
"(41.782132949, -87.611598753)",552143.087593
"(41.783457423, -87.602754811)",709612.525732
"(41.787264047, -87.593368635)",25548.4359295
"(41.79462893, -87.583936233)",5753.47085348
"(41.801795048, -87.599792167)",294157.154508
"(41.806999742, -87.606511089)",3835132.1339
"(41.792221546, -87.602578289)",770.41968578
"(41.783601412, -87.599511926)",69824.9522424
"(41.798259106, -87.603895982)",1314070.57963
"(41.782155365, -87.610362894)",828472.034355
"(41.781660068, -87.608410567)",394097.037039
"(41.781376158, -87.610826287)",423746.915759
"(41.800194899, -87.599755405)",68069.1213488
"(41.797818324, -87.581918691)",608409.517912
"(41.797277334, -87.599693327)",1759895.52156
"(41.798819212, -87.596628098)",214077.39294
"(41.781732477, -87.593083923)",1412720.82793
"(41.808981361, -87.606551046)",17662164.8702
"(41.80085882, -87.602307786)",294321.446965
"(41.79239783, -87.590273255)",123499.976096
"(41.792553685, -87.594866308)",4604130.75721
"(41.791948912, -87.608492668)",274230.761193
"(41.782952338, -87.614478795)",155270.369731
"(41.785774983, -87.611656908)",165964.580505
"(41.800472566, -87.602847637)",398562.84895
"(41.780428242, -87.60456373)",1214432.71581
"(41.794796928, -87.589941166)",225080.263979
"(41.781357047, -87.604325894)",148117.22105
"(41.783009964, -87.614478152)",281892.589549
"(41.78219834, -87.608037855)",211190.895581
"(41.805900628, -87.605855964)",278799.746133
"(41.801628057, -87.602871189)",732793.134929
"(41.805577741, -87.590564785)",683568.779109
"(41.781531756, -87.607213081)",511970.41877
"(41.807613587, -87.613344863)",784688.93933
"(41.798949078, -87.584036267)",116589.472973
"(41.79797752, -87.597609597)",4781.97254578
"(41.782364597, -87.594081274)",205668.50483
"(41.799275367, -87.582312425)",1118547.52758
"(41.785777082, -87.611554217)",160827.170577
"(41.797995227, -87.596091094)",220189.62195
"(41.794828373, -87.580442725)",4406991.74759
"(41.799535872, -87.589875394)",194116.904431
"(41.795422696, -87.606245845)",105587.117227
"(41.799461412, -87.596206318)",1605362.30652
"(41.805163581, -87.606473158)",2228471.11828
"(41.781610832, -87.613236183)",107594.38228
"(41.784977958, -87.58656762)",756761.197093
"(41.795739674, -87.596557017)",131347.05214
"(41.803386183, -87.58819509)",1049201.1104
"(41.794682825, -87.582523733)",417181.515539
"(41.785740341, -87.613571311)",78388.8861693
"(41.784084344, -87.603811008)",202731.451542
"(41.799533271, -87.589897429)",1275009.2538
"(41.793300208, -87.594025302)",677099.624094
"(41.785166582, -87.610915732)",627114.982676
"(41.783092808, -87.60844576)",801558.330692
"(41.783389216, -87.608449755)",1878050.56795
"(41.803581149, -87.596723927)",855269.997575
"(41.794372762, -87.580433389)",1163514.10656
"(41.783693218, -87.596276958)",296981.387345
"(41.783144249, -87.609640475)",669431.69811
"(41.803950638, -87.591878288)",762477.166097
"(41.783208914, -87.599501736)",135376.525731
"(41.800875435, -87.601038623)",3002.49544753
"(41.781350074, -87.613228101)",81891.3585718
"(41.808818748, -87.601685433)",883981.814752
"(41.800938808, -87.589121997)",6374963.13511
"(41.781246706, -87.591377284)",1780801.82963
"(41.805341531, -87.603808314)",5698129.11572
"(41.808756241, -87.592787561)",241534.701664
"(41.805366666, -87.60647453)",1187951.60028
"(41.808895121, -87.608972911)",239848.263507
"(41.805246101, -87.591903697)",981576.02813
"(41.804206983, -87.594182345)",1971095.23437
"(41.789197828, -87.588975463)",203782.133145
"(41.795987556, -87.583968081)",1560294.44391
"(41.807499342, -87.590234482)",5532445.97086
"(41.785775213, -87.611693572)",416506.768511
"(41.798852734, -87.595010373)",1718129.79705
"(41.795188036, -87.587197224)",15303.5602997
"(41.799067121, -87.584042227)",885149.83993
"(41.790688149, -87.606141672)",115197.553162
"(41.806836621, -87.60892641)",511417.88197
"(41.808551607, -87.596813708)",570310.844533
"(41.804225425, -87.592784721)",6973.68372085
"(41.800795006, -87.60133661)",1151912.122
"(41.806890268, -87.589834384)",3868063.65352
"(41.784944881, -87.609700893)",437064.023101
"(41.801261714, -87.603953618)",1067548.04602
"(41.783234302, -87.610867758)",716170.740484
"(41.796993404, -87.585452635)",1212066.20594
"(41.804203642, -87.594516149)",27158.09549
"(41.802804149, -87.610053795)",3539411.95381
"(41.78146195, -87.614440445)",1464536.81923
"(41.795252605, -87.581526929)",119210.880918
"(41.806945482, -87.611397351)",958802.872241
"(41.780419124, -87.605289779)",970088.03774
"(41.787553774, -87.606078091)",1115891.4519
"(41.808725426, -87.601682827)",549080.503303
"(41.804997133, -87.610102486)",692154.641598
"(41.781411832, -87.610825886)",895478.221588
"(41.800277713, -87.602846182)",137417.628331
"(41.802444708, -87.589860107)",99559.6824767
"(41.806835673, -87.611391248)",153103.449855
"(41.800610439, -87.591814105)",648271.980593
"(41.807861456, -87.59361582)",224523.060918
"(41.802132606, -87.613677631)",6075052.16622
"(41.801685706, -87.602874202)",1314266.84885
"(41.802111489, -87.606401292)",2532991.92336
"(41.802137533, -87.58650411)",2695222.32156
"(41.780200971, -87.604643297)",704575.340215
"(41.806305063, -87.613862013)",660884.511192
"(41.799594757, -87.58499696)",466965.221471
"(41.78147907, -87.613230324)",2324696.14198
"(41.781499104, -87.605955856)",5265498.72737
"(41.783419559, -87.61327461)",2070370.99063
"(41.79698686, -87.602773535)",3464.82741563
"(41.807101267, -87.586402447)",11321675.1532
"(41.783891154, -87.615399623)",4569395.19822
"(41.808808699, -87.599249989)",1754.34227051
"(41.781717998, -87.594671669)",178706.106017
"(41.781540289, -87.612052707)",110621.869419
"(41.805912213, -87.605085586)",2880392.80182
"(41.803778391, -87.586470384)",661536.986128
"(41.805125154, -87.612569477)",428925.262821
"(41.797353569, -87.596597209)",599238.683817
"(41.792830907, -87.594874128)",257412.126152
"(41.796986391, -87.599685643)",257989.940916
"(41.782351294, -87.595427032)",8398.63951304
"(41.787191972, -87.607449889)",118558.577747
"(41.793159155, -87.605890048)",415008.812935
"(41.802321291, -87.600549034)",1501199.88744
"(41.796184191, -87.582561219)",379991.360261
"(41.800451725, -87.605184092)",449865.2653
"(41.790953747, -87.601294574)",250795.883728
"(41.79436061, -87.599763263)",120046.227471
"(41.801689739, -87.6013521)",397397.486116
"(41.808863188, -87.604358909)",686321.643921
"(41.802409652, -87.59293033)",135609.037202
"(41.800489031, -87.60284745)",240463.580121
"(41.797605875, -87.603881385)",84888.2716829
"(41.803941488, -87.583703021)",143753.179427
"(41.799749445, -87.603926757)",654893.547707
"(41.782160628, -87.591388746)",654571.976499
"(41.783213706, -87.61326958)",1487090.66087
"(41.794452419, -87.596527753)",305.110471576
"(41.80727158, -87.591935362)",110303.762123
"(41.803851632, -87.606443973)",1999775.67596
"(41.803056534, -87.586453094)",2320520.01039
"(41.79083091, -87.589011574)",35732.6787972
"(41.794968208, -87.605546876)",94687.6482361
"(41.799058715, -87.589081404)",1001814.71739
"(41.783316167, -87.593120705)",4223589.23622
"(41.798639956, -87.60466549)",121043.14688
"(41.802308827, -87.602038238)",7215.52771258
"(41.807161228, -87.603846356)",118094.671273
"(41.783818994, -87.588546358)",1183360.17149
"(41.782061817, -87.591386219)",110303.762123
"(41.783306396, -87.61448584)",3121558.32497
"(41.804223035, -87.592839765)",103113.712766
"(41.800878865, -87.600715839)",223250.975263
"(41.809006703, -87.611440233)",1425979.62132
"(41.799383336, -87.603318441)",516041.945962
"(41.782250374, -87.587871544)",382938.060971
"(41.800695705, -87.585915707)",490591.930919
"(41.799173072, -87.603914956)",979843.728932
"(41.80085868, -87.602285783)",292726.158342
"(41.792627206, -87.596486317)",45862.472414
"(41.78159369, -87.61444264)",519525.839204
"(41.795249204, -87.581846018)",31063.326311
"(41.802903128, -87.607907093)",1910799.70262
"(41.780380037, -87.607787032)",32153.3132885
"(41.792697215, -87.606181304)",3141036.44235
"(41.796500679, -87.587332358)",350685.238957
"(41.781383529, -87.607207421)",581670.870595
"(41.783237571, -87.609643092)",431922.490833
"(41.781643885, -87.594668853)",243364.906456
"(41.788699253, -87.604954085)",8267777.0077
"(41.807187007, -87.611401975)",968042.784172
"(41.790671368, -87.593201105)",744.08250865
"(41.784015947, -87.6081787)",1510530.89165
"(41.783315125, -87.608450589)",152859.25842
"(41.798844554, -87.599730463)",369240.295537
"(41.789072518, -87.60496086)",1124619.82142
"(41.782313196, -87.59890331)",560891.496269
"(41.801746076, -87.602873516)",730800.069049
"(41.797572754, -87.601263259)",2948218.10389
"(41.800361712, -87.596661776)",111898.878981
"(41.797414808, -87.584002797)",3981039.4654
"(41.807127745, -87.595168452)",307237.484903
"(41.80341073, -87.610068979)",1964269.0961
"(41.781560059, -87.610831555)",158302.923913
"(41.803318702, -87.603761575)",3223862.05503
"(41.808851929, -87.603882195)",16819.379353
"(41.782933762, -87.613265379)",1472193.46603
"(41.781719798, -87.596233562)",869921.226076
"(41.780454612, -87.602235272)",2792790.48403
"(41.807007819, -87.604321257)",317693.029322
"(41.782109921, -87.61273929)",271090.940269
"(41.803818359, -87.585442957)",394029.934492
"(41.80226856, -87.605636648)",888416.251069
"(41.797331228, -87.601258673)",701548.13935
"(41.804974136, -87.613869568)",382006.240193
"(41.807125596, -87.593554595)",149023.191316
"(41.809160011, -87.599256982)",1689009.83951
"(41.799204348, -87.584044296)",2611710.48228
"(41.793366261, -87.586840639)",300147.745838
"(41.80866008, -87.604353876)",712115.445008
"(41.781473686, -87.601090762)",912829.955447
"(41.801659554, -87.601352444)",372659.319167
"(41.798159128, -87.606306599)",2363432.8621
"(41.797421806, -87.60126131)",298655.744754
"(41.801830716, -87.59507888)",175839.418796
"(41.792440561, -87.59648112)",79991.9614355
"(41.784086273, -87.603682655)",908.976139376
"(41.80215809, -87.612052585)",1686109.45788
"(41.797063346, -87.589038479)",1431050.21498
"(41.807727117, -87.605666575)",232683.635252
"(41.802413509, -87.592677218)",684999.889785
"(41.780247905, -87.615146952)",3040198.94875
"(41.80062644, -87.590467932)",4645845.21011
"(41.803382521, -87.591870167)",308997.83892
"(41.799159351, -87.603915112)",819788.380782
"(41.799518433, -87.590997844)",1415302.38658
"(41.783279429, -87.608447325)",356449.817229
"(41.784174709, -87.595615121)",14107.6806938
"(41.809014313, -87.606554341)",3134162.23873
"(41.79631327, -87.580898427)",4280566.02601
"(41.803520976, -87.581925417)",2490307.60392
"(41.782965433, -87.604362673)",302767.378887
"(41.807343082, -87.599222706)",210314.611894
"(41.808754692, -87.596815049)",293364.949397
"(41.803896788, -87.596731315)",442141.544578
"(41.808901629, -87.604362142)",917470.909586
"(41.791526694, -87.588816507)",467378.342997
"(41.794496204, -87.582522243)",977431.243507
"(41.785772561, -87.611708269)",304606.687181
"(41.788940779, -87.604958685)",2092049.57916
"(41.797090689, -87.599688121)",39063.5301379
"(41.792784781, -87.593250134)",128479.849626
"(41.785952417, -87.598949778)",192054.359934
"(41.785088772, -87.612071602)",760580.746207
"(41.802685157, -87.612516134)",818403.188402
"(41.799845512, -87.603929335)",1068632.25027
